Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="206300"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 2,="LDI5T0221A",BGUDENKA,="N",="LDI",28-FEB-2021,0,="05T",="206300", , , , , ,="Brazil 05T Feb 2021 Activity",="F.6988 PAID DARF 2362 01/20",4, ,P,            $263.52,            $263.52, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDIJFFASB",JFULTON,="N",="LDI",31-MAR-2021,0,="05T",="206300", , , , , ,="1Q21 FASB (Mar 2021)",="1Q21 FASB (Mar 2021)",515, ,P,          $-1051.38,          $-1051.38, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDIJFFASB",JFULTON,="N",="LDI",30-JUN-2021,0,="05T",="206300", , , , , ,="2Q21 FASB (Jun 2021)",="2Q21 FASB (Jun 2021)",511, ,P,            $954.34,            $954.34, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDIJFFASB",JFULTON,="N",="LDI",30-SEP-2021,0,="05T",="206300", , , , , ,="3Q21 FASB (Sept 2021)",="3Q21 FASB (Sept 2021)",493, ,P,            $183.92,            $183.92, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI5T1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="05T",="206300", , , , , ,="Brazil 05T October 2021 Activi",="CSLL PAYABLE 09/2021",3, ,P,            $-57.46,            $-57.46, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI5T1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="05T",="206300", , , , , ,="Brazil 05T October 2021 Activi",="IRPJ PAYABLE 09/2021",15, ,P,            $-95.77,            $-95.77, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5T1121A",BGUDENKA,="N",="LDI",30-NOV-2021,0,="05T",="206300", , , , , ,="Brazil 05T November 2021 Activ",="F.8671 PAID IRPJ",4, ,P,             $91.10,             $91.10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5T1121A",BGUDENKA,="N",="LDI",30-NOV-2021,0,="05T",="206300", , , , , ,="Brazil 05T November 2021 Activ",="F.8672 PAID CSLL",6, ,P,             $54.66,             $54.66, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI5U0221A",BGUDENKA,="N",="LDI",28-FEB-2021,0,="05U",="206300", , , , , ,="Canada 05U Feb 2021 Activity",="PAID INCOME TAX 2020",185, ,P,          $12679.19,          $12679.19, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI5U0221A",BGUDENKA,="N",="LDI",28-FEB-2021,0,="05U",="206300", , , , , ,="Canada 05U Feb 2021 Activity",="INCOME TAX PAYABLE 2020",208, ,P,         $-12679.19,         $-12679.19, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI5X0421A",BGUDENKA,="N",="LDI",30-APR-2021,0,="05X",="206300", , , , , ,="Mexico 05X Apr 2021 Activity",="CORPORATE INCOME TAX RECEIV",51, ,P,          $14618.42,          $14618.42, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI5X0621A",BGUDENKA,="N",="LDI",30-JUN-2021,0,="05X",="206300", , , , , ,="Mexico 05X June 2021 Activity",="ANNUAL TAX 2020",37, ,P,         $-15183.73,         $-15183.73, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDIJFFASB",JFULTON,="N",="LDI",30-JUN-2021,0,="05X",="206300", , , , , ,="2Q21 FASB (Jun 2021)",="2Q21 FASB (Jun 2021)",629, ,P,            $602.44,            $602.44, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDIJFFASB",JFULTON,="N",="LDI",30-SEP-2021,0,="05X",="206300", , , , , ,="3Q21 FASB (Sept 2021)",="3Q21 FASB (Sept 2021)",615, ,P,            $-37.13,            $-37.13, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GACLSBU",BMISTRY,="N",="LFT",30-SEP-2021,0,="06E",="206300", , , , , ,="Lgl Entity Cls 06E",="Lgl Close 06E",203, ,P,         $368127.62,         $368127.62, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GACLSBU",BMISTRY,="N",="LFT",30-SEP-2021,0,="06E",="206300",="PR", , , , ,="Lgl Entity Cls 06E",="Lgl Close 06E",204, ,P,          $47109.58,          $47109.58, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GACLSBU",BMISTRY,="N",="LFT",30-SEP-2021,0,="06E",="206300", ,="00023", , , ,="Lgl Entity Cls 06E",="Lgl Close 06E",205, ,P,          $52195.80,          $52195.80, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GACLSBU",BMISTRY,="N",="LFT",30-SEP-2021,0,="06E",="206300",="PR",="01162", , , ,="Lgl Entity Cls 06E",="Lgl Close 06E",206, ,P,        $-467433.00,        $-467433.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="IRPJ PAYABLE 12/2020",101, ,P,         $-60653.07,         $-60653.07, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="CSLL PAYABLE 12/2020",103, ,P,         $-23503.38,         $-23503.38, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="IRPJ DEFERRED DEDUCTIBLE 20",105, ,P,           $5832.09,           $5832.09, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="CSLL DEFERRED DEDUCTIBLE 20",107, ,P,           $2099.55,           $2099.55, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="ACCRUAL CSLL DEFERRED 2020",109, ,P,           $-325.29,           $-325.29, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="ACCRUAL IRPJ DEFERRED 2020",111, ,P,           $-903.60,           $-903.60, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="TAX COMPENSATION",158, ,P,          $19702.66,          $19702.66, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="TAX COMPENSATION",160, ,P,           $8344.17,           $8344.17, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="REVERSE ACCRUAL DEFERRED TA",444, ,P,          $19930.29,          $19930.29, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="REVERSE ACCRUAL DEFERRED TA",445, ,P,           $7096.90,           $7096.90, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="REVERSE ACCRUAL DEFERRED TA",447, ,P,         $-65348.92,         $-65348.92, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI7K0121A",BGUDENKA,="N",="LDI",31-JAN-2021,0,="07K",="206300", , , , , ,="Brazil 07K Jan 2021 Activity",="REVERSE ACCRUAL DEFERRED TA",448, ,P,         $-12902.17,         $-12902.17, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI7K0221A",BGUDENKA,="N",="LDI",28-FEB-2021,0,="07K",="206300", , , , , ,="Brazil 07K Feb 2021 Activity",="F.6986 PAID DARF 2484 12/20",2, ,P,          $14773.82,          $14773.82, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI7K0221A",BGUDENKA,="N",="LDI",28-FEB-2021,0,="07K",="206300", , , , , ,="Brazil 07K Feb 2021 Activity",="F.6983 PAID DARF 2362 12/20",4, ,P,          $39909.32,          $39909.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDIJFFASB",JFULTON,="N",="LDI",31-MAR-2021,0,="07K",="206300", , , , , ,="1Q21 FASB (Mar 2021)",="1Q21 FASB (Mar 2021)",872, ,P,           $2634.10,           $2634.10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDIJFFASB",JFULTON,="N",="LDI",30-JUN-2021,0,="07K",="206300", , , , , ,="2Q21 FASB (Jun 2021)",="2Q21 FASB (Jun 2021)",861, ,P,            $454.95,            $454.95, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDIJFFASB",JFULTON,="N",="LDI",30-SEP-2021,0,="07K",="206300", , , , , ,="3Q21 FASB (Sept 2021)",="3Q21 FASB (Sept 2021)",847, ,P,             $87.67,             $87.67, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI7K1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="07K",="206300", , , , , ,="Brazil 07K October 2021 Activi",="CSLL PAYABLE 09/2021",12, ,P,          $-3533.51,          $-3533.51, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI7K1021A",BGUDENKA,="N",="LDI",31-OCT-2021,0,="07K",="206300", , , , , ,="Brazil 07K October 2021 Activi",="IRPJ PAYABLE 09/2021",40, ,P,          $-6378.60,          $-6378.60, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI7K1121A",BGUDENKA,="N",="LDI",30-NOV-2021,0,="07K",="206300", , , , , ,="Brazil 07K November 2021 Activ",="F.8637 PAID CSLL",14, ,P,           $3361.32,           $3361.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI7K1121A",BGUDENKA,="N",="LDI",30-NOV-2021,0,="07K",="206300", , , , , ,="Brazil 07K November 2021 Activ",="F.8638 PAID IRPJ",16, ,P,           $6067.78,           $6067.78, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
