Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="208600"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 3,="FT1SP016TU",SPATEL,="N",="STX",31-MAR-2021,0,="020",="208600", , , , , ,="33120 State TU Fran Tax BU 016",="33120 State TU Fran Tax BU 016",1, ,P,        $-216173.00,        $-216173.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJCHRC20",JHERRMAN,="N",="STX",31-MAR-2021,0,="020",="208600", , , , , ,="St Tax TU 3-31-20 - Franch RC",="St Tax TU 3-31-20 - Franch RC",1, ,P,         $118672.00,         $118672.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJCHRC20",JHERRMAN,="N",="STX",31-MAR-2021,0,="020",="208600", , , , , ,="St Tax TU 3-31-20 - Franch RC",="St Tax TU 3-31-20 - Franch RC",3, ,P,         $435411.00,         $435411.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="UTXSH0421P",SHARRIS,="N",="UTX",30-APR-2021,0,="020",="208600", , , , , ,="VA 1Q21 GR ACCRUAL RECLASS",="VA 1Q21 GR ACCRUAL RECLASS",4, ,P,         $-49751.74,         $-49751.74, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="UTXSH0721D",SHARRIS,="N",="UTX",22-JUL-2021,0,="020",="208600", , , , , ,="VA 2Q21 GR ACCRUAL RECLASS",="VA 2Q21 GR ACCRUAL RECLASS",4, ,P,         $-30611.91,         $-30611.91, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="UTXSH1021D",SHARRIS,="N",="UTX",25-OCT-2021,0,="020",="208600", , , , , ,="VA 3Q21 GR ACCRUAL RECLASS",="VA 3Q21 GR ACCRUAL RECLASS",4, ,P,         $-25996.88,         $-25996.88, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,15,="PPAQ1_003",BWINKELJ,="N",="PPA",31-MAR-2021,0,="020",="208600", , , , , ,="Tax PPA TN Refund",="CLW TN Refund - TN relief",2, ,P,        $4517226.85,        $4517226.85, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,15,="PPAQ1_005",EBOYD,="N",="PPA",31-MAR-2021,0,="020",="208600", , , , , ,="NYC Form 3660",="NYC Form 3660 Tax Due - Clearw",6, ,P,        $-455422.00,        $-455422.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,15,="PPAQ1_012",JHERRMAN,="N",="PPA",31-MAR-2021,0,="020",="208600", , , , , ,="Franch Tax Pay TU",="Franch Tax Pay TU",1, ,P,        $1283433.00,        $1283433.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="GABKL04101",SP846265,="N",="ENT",30-APR-2021,0,="020",="208600",="TN", , , , ,="Apr 2021 - Misc Cash",="1 State of Tennessee 29013",1,MATCHED,P,       $-4517226.85,       $-4517226.85, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62271",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="4092",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",3, ,P,            $100.00,            $100.00,="K5341180",     1,     1,="SP1622",08-MAR-2021,,KSOPHR,="R",="0010083174",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="SCCLP 123120 AL FT Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,            $200.00,            $100.00,="K5070456",     1,     1,="ECB0386",06-FEB-2021,,KSOPHR,="R",="14479717",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="CW1 AL FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="AL",="01162", , , , ,="AP Vouchers",4, ,P, , ,="K5070456",     1,     1,="ECB0386",06-FEB-2021,,KSOPHR,="R", ,="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="CW1 AL FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="AL",="01162", , , , ,="AP Vouchers",4, ,P, ,            $100.00,="K5070464",     1,     1,="ECB0394",06-FEB-2021,,KSOPHR,="R",="14479718",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="0XM AL FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APCLS61056",CLOSE,="N",="AP",28-FEB-2021,0,="020",="208600",="AL",="01162", , , ,="AP Manual Closures",="AP Closed Vouchers",2, ,P,           $-100.00,           $-100.00,="K5070456",     1,     1,="ECB0386",06-FEB-2021,,KSOPHR,="R", ,="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="CW1 AL FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APCLS61056",CLOSE,="N",="AP",28-FEB-2021,0,="020",="208600",="AL",="01162", , , , ,="AP Closed Vouchers",2, ,P, , ,="K5070456",     1,     1,="ECB0386",06-FEB-2021,,KSOPHR,="R",="14479717",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="CW1 AL FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62363",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,          $15010.00,          $15010.00,="K5372364",     1,     1,="PJR0048",12-MAR-2021,,KSOPHR,="R",="0010083182",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="020 AL Franchise Ext 12.31.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,            $200.00,            $100.00,="K5597807",     1,     1,="SP1632",31-MAR-2021,,KSOPHR,="R",="0010083435",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="UST 12312020 AL CPT FT",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="AL",="01162", , , , ,="AP Vouchers",2, ,P, ,            $100.00,="K5597813",     1,     1,="SP1616",01-APR-2021,,KSOPHR,="R",="14504330",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="Sp Sol 2020 AL CPT FT",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 4,="APACC64676",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="AR",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,            $153.00,            $153.00,="K5832496",     1,     1,="VCK0186",23-APR-2021,,KSOPHR,="R",="0010083637",="0000201798",="STATE OF ARKANSAS", , , , , , , , , , , , , , , , ,="2021 Arkansas FRNCH Sp. Sol",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"VCK9138271288","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",5, ,P,            $800.00,            $800.00,="K5070457",     1,     1,="ECB0387",06-FEB-2021,,KSOPHR,="R", ,="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CW1 CA FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="CA",="01162", , , , ,="AP Vouchers",5, ,P, , ,="K5070457",     1,     1,="ECB0387",06-FEB-2021,,KSOPHR,="R",="14479725",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CW1 CA FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APCLS61056",CLOSE,="N",="AP",28-FEB-2021,0,="020",="208600",="CA",="01162", , , ,="AP Manual Closures",="AP Closed Vouchers",3, ,P,           $-800.00,           $-800.00,="K5070457",     1,     1,="ECB0387",06-FEB-2021,,KSOPHR,="R", ,="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CW1 CA FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APCLS61056",CLOSE,="N",="AP",28-FEB-2021,0,="020",="208600",="CA",="01162", , , , ,="AP Closed Vouchers",3, ,P, , ,="K5070457",     1,     1,="ECB0387",06-FEB-2021,,KSOPHR,="R",="14479725",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CW1 CA FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC63153",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,         $455422.00,         $455422.00,="K5582891",     1,     1,="ECB0422",24-MAR-2021,,KSOPHR,="R",="14503557",="0000204009",="CITY OF NEW YORK NY", , , , , , , , , , , , , , , , ,="NYC 3660 chnge in Tax",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62363",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="GA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,           $5000.00,           $5000.00,="K5372365",     1,     1,="PJR0049",12-MAR-2021,,KSOPHR,="R",="0010083183",="0000200912",="STATE OF GEORGIA", , , , , , , , , , , , , , , , ,="020 GA Franchise Ext 12.31.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="GA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",3, ,P,          $10000.00,          $10000.00,="K5597808",     1,     1,="SP1633",31-MAR-2021,,KSOPHR,="R",="14504331",="0000200912",="STATE OF GEORGIA", , , , , , , , , , , , , , , , ,="UST  GA FT Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,10,="GACLSBU",BMISTRY,="N",="LFT",31-OCT-2021,0,="020",="208600",="GA",="01162", , , ,="Lgl Entity Cls Oct21",="Lgl Close 0A9",50, ,P,            $100.00,            $100.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="GABKL11100",SP846265,="N",="ENT",30-NOV-2021,0,="020",="208600",="GA",="01162", , , ,="Nov 2021 - Misc Cash",="1 GA DOR 31376",4,MATCHED,P,         $-17250.00,         $-17250.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62271",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="KY",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,            $175.00,            $175.00,="K5341181",     1,     1,="SP1623",08-MAR-2021,,KSOPHR,="R",="14493272",="0000200864",="COMMONWEALTH OF KENTUCKY", , , , , , , , , , , , , , , , ,="SCCLP 123120 KY Gr Rec Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 3,="APACC62363",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="LA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",3, ,P,         $888000.00,         $888000.00,="K5372366",     1,     1,="PJR0050",12-MAR-2021,,KSOPHR,="R",="0010083185",="0000221115",="STATE OF LOUISIANA", , , , , , , , , , , , , , , , ,="020 LA Franchise Ext 12.31.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="LA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,          $70000.00,          $70000.00,="K5597809",     1,     1,="SP1634",31-MAR-2021,,KSOPHR,="R",="0010083438",="0000221115",="STATE OF LOUISIANA", , , , , , , , , , , , , , , , ,="UST12312020 LA TR Pay due",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,10,="GACLSBU",BMISTRY,="N",="LFT",31-OCT-2021,0,="020",="208600",="LA",="01162", , , ,="Lgl Entity Cls Oct21",="Lgl Close 0A9",51, ,P,            $100.00,            $100.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62363",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="MS",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",4, ,P,         $740000.00,         $740000.00,="K5372367",     1,     1,="PJR0051",12-MAR-2021,,KSOPHR,="R",="0010083181",="0000200835",="STATE OF MISSISSIPPI", , , , , , , , , , , , , , , , ,="020 MS Franchise Ext 12.31.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="MS",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",5, ,P,          $30025.00,          $30000.00,="K5597810",     1,     1,="SP1635",31-MAR-2021,,KSOPHR,="R",="14504328",="0000200835",="STATE OF MISSISSIPPI", , , , , , , , , , , , , , , , ,="UST 12312020 MS Return",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="MS",="01162", , , , ,="AP Vouchers",5, ,P, ,             $25.00,="K5597814",     1,     1,="SP1617",01-APR-2021,,KSOPHR,="R",="14504329",="0000200835",="STATE OF MISSISSIPPI", , , , , , , , , , , , , , , , ,="Sp Sol 2020 MS Return",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 3,="APACC62363",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="NC",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",5, ,P,        $2713000.00,        $2713000.00,="K5372368",     1,     1,="PJR0052",12-MAR-2021,,KSOPHR,="R",="14493330",="0000205320",="STATE OF NORTH CAROLINA", , , , , , , , , , , , , , , , ,="020 NC Franchise Ext 12.31.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="NC",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",6, ,P,         $110200.00,         $110000.00,="K5597811",     1,     1,="SP1636",31-MAR-2021,,KSOPHR,="R",="0010083437",="0000205320",="STATE OF NORTH CAROLINA", , , , , , , , , , , , , , , , ,="UST NC 12312020 Franchise Tax",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="NC",="01162", , , , ,="AP Vouchers",6, ,P, ,            $200.00,="K5597815",     1,     1,="SP1618",01-APR-2021,,KSOPHR,="R",="14504332",="0000205320",="STATE OF NORTH CAROLINA", , , , , , , , , , , , , , , , ,="Sp Sol NC 2020 Franchise Tax",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,12,="GABKL12100",SP846265,="N",="ENT",31-DEC-2021,0,="020",="208600",="NC",="01162", , , ,="Dec 2021 - Misc Cash",="18 State of North Car 31443",33,MATCHED,P,          $-5430.00,          $-5430.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,12,="GABKL12100",SP846265,="N",="ENT",31-DEC-2021,0,="020",="208600",="NC",="01162", , , ,="Dec 2021 - Misc Cash",="20 State of North Car 31443",34,MATCHED,P,         $-22489.00,         $-22489.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="GABKL08100",SP846265,="N",="ENT",31-AUG-2021,0,="020",="208600",="NY",="01162", , , ,="Aug 2021 - Misc Cash",="2 State of New York 31230",67,MATCHED,P,        $-929511.00,        $-929511.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTRCLSFRAN",THUNT,="N",="FTX",16-MAR-2021,0,="020",="208600",="OK",="01162", , , ,="Recls Franchise Pmts Refunds",="Recls Fran Pmt",1, ,P,            $100.00,            $100.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="RI",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",6, ,P,            $400.00,            $400.00,="K5070458",     1,     1,="ECB0388",06-FEB-2021,,KSOPHR,="R", ,="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="CW1 RI FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="208600",="RI",="01162", , , , ,="AP Vouchers",6, ,P, , ,="K5070458",     1,     1,="ECB0388",06-FEB-2021,,KSOPHR,="R",="14479719",="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="CW1 RI FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APCLS61056",CLOSE,="N",="AP",28-FEB-2021,0,="020",="208600",="RI",="01162", , , ,="AP Manual Closures",="AP Closed Vouchers",4, ,P,           $-400.00,           $-400.00,="K5070458",     1,     1,="ECB0388",06-FEB-2021,,KSOPHR,="R", ,="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="CW1 RI FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APCLS61056",CLOSE,="N",="AP",28-FEB-2021,0,="020",="208600",="RI",="01162", , , , ,="AP Closed Vouchers",4, ,P, , ,="K5070458",     1,     1,="ECB0388",06-FEB-2021,,KSOPHR,="R",="14479719",="0000201010",="STATE OF RHODE ISLAND", , , , , , , , , , , , , , , , ,="CW1 RI FRNCH Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62363",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="208600",="SC",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",6, ,P,         $530000.00,         $530000.00,="K5372369",     1,     1,="PJR0053",12-MAR-2021,,KSOPHR,="R",="0010083187",="0000224512",="STATE OF SC", , , , , , , , , , , , , , , , ,="020 SC Franchise Ext 12.31.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"PJR9133154455","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="208600",="SC",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",7, ,P,          $60025.00,          $60000.00,="K5597812",     1,     1,="SP1637",31-MAR-2021,,KSOPHR,="R",="0010083439",="0000224512",="STATE OF SC", , , , , , , , , , , , , , , , ,="UST SC 12312020 Return",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
