Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="790200"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 2,="GAJMH02201",JHEDGES,="N",="ENT",28-FEB-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3194.52,           $3194.52, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="GAJMH02201",JHEDGES,="N",="ENT",28-FEB-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3290.18,           $3290.18, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="GAJMH02201",JHEDGES,="N",="ENT",28-FEB-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1122.35,           $1122.35, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="GAJMH03201",JHEDGES,="N",="ENT",31-MAR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2230.64,           $2230.64, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="GAJMH03201",JHEDGES,="N",="ENT",31-MAR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3208.69,           $3208.69, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="GAJMH03201",JHEDGES,="N",="ENT",31-MAR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3304.78,           $3304.78, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="GAJMH03201",JHEDGES,="N",="ENT",31-MAR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1127.34,           $1127.34, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="GAJMH04201",JMH5990,="N",="ENT",30-APR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2233.22,           $2233.22, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="GAJMH04201",JMH5990,="N",="ENT",30-APR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3212.39,           $3212.39, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="GAJMH04201",JMH5990,="N",="ENT",30-APR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3308.60,           $3308.60, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="GAJMH04201",JMH5990,="N",="ENT",30-APR-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1128.63,           $1128.63, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="GAJMH05201",JMH5990,="N",="ENT",31-MAY-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2188.07,           $2188.07, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="GAJMH05201",JMH5990,="N",="ENT",31-MAY-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3147.45,           $3147.45, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="GAJMH05201",JMH5990,="N",="ENT",31-MAY-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3241.70,           $3241.70, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="GAJMH05201",JMH5990,="N",="ENT",31-MAY-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1105.82,           $1105.82, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="GAJMH06201",JMH5990,="N",="ENT",30-JUN-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2208.95,           $2208.95, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="GAJMH06201",JMH5990,="N",="ENT",30-JUN-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3177.48,           $3177.48, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="GAJMH06201",JMH5990,="N",="ENT",30-JUN-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3272.63,           $3272.63, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="GAJMH06201",JMH5990,="N",="ENT",30-JUN-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1116.37,           $1116.37, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="GAJMH07201",JMH5990,="N",="ENT",31-JUL-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2218.52,           $2218.52, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="GAJMH07201",JMH5990,="N",="ENT",31-JUL-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3191.26,           $3191.26, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="GAJMH07201",JMH5990,="N",="ENT",31-JUL-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3286.82,           $3286.82, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="GAJMH07201",JMH5990,="N",="ENT",31-JUL-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1121.21,           $1121.21, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="GAJMH08201",JMH5990,="N",="ENT",31-AUG-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2180.75,           $2180.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="GAJMH08201",JMH5990,="N",="ENT",31-AUG-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3136.93,           $3136.93, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="GAJMH08201",JMH5990,="N",="ENT",31-AUG-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3230.86,           $3230.86, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="GAJMH08201",JMH5990,="N",="ENT",31-AUG-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1102.11,           $1102.11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GAJMH09202",JMH5990,="N",="ENT",30-SEP-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2187.09,           $2187.09, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GAJMH09202",JMH5990,="N",="ENT",30-SEP-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3146.04,           $3146.04, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GAJMH09202",JMH5990,="N",="ENT",30-SEP-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3240.26,           $3240.26, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="GAJMH09202",JMH5990,="N",="ENT",30-SEP-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1105.32,           $1105.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="GAJMH10202",JMH5990,="N",="ENT",31-OCT-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2211.00,           $2211.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="GAJMH10202",JMH5990,="N",="ENT",31-OCT-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3180.43,           $3180.43, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="GAJMH10202",JMH5990,="N",="ENT",31-OCT-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3275.68,           $3275.68, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="GAJMH10202",JMH5990,="N",="ENT",31-OCT-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1117.40,           $1117.40, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="GAJMH11202",JMH5990,="N",="ENT",30-NOV-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 1",3, ,P,           $2172.03,           $2172.03, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="GAJMH11202",JMH5990,="N",="ENT",30-NOV-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 2",6, ,P,           $3124.39,           $3124.39, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="GAJMH11202",JMH5990,="N",="ENT",30-NOV-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 3",9, ,P,           $3217.95,           $3217.95, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="GAJMH11202",JMH5990,="N",="ENT",30-NOV-2021,0,="03B",="790200", , , , ,="03F",="India IC Interest",="STIP loan acctg ECB 4",12, ,P,           $1097.71,           $1097.71, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI3F0221A",KMOELLER,="N",="LDI",28-FEB-2021,0,="03F",="790200", , , , , ,="India 03F Feb 2021 Activity",="WHT Liability CHALLAN 2020",1069,22705,P,             $61.50,             $61.50, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI3K0321A",MDUDLEY,="N",="LDI",31-MAR-2021,0,="03K",="790200", , , , , ,="ITALY MAR 2021 ACTIVITY",="Annual Stamp duty",165,68904,P,            $374.74,            $374.74, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI3N0321A",KMOELLER,="N",="LDI",31-MAR-2021,0,="03N",="790200", , , , , ,="China 03N Mar 2021 Activity",="Stamp duty tax fee 16-03",59,18075,P,             $33.76,             $33.76, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI3N0321A",KMOELLER,="N",="LDI",31-MAR-2021,0,="03N",="790200", , , , , ,="China 03N Mar 2021 Activity",="2020 Q4 CIT",61,18077,P,           $1599.89,           $1599.89, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI3N0521A",KMOELLER,="N",="LDI",31-MAY-2021,0,="03N",="790200", , , , , ,="China 03N May 2021 Activity",="Rcl BRO CIT 311016210400570",50,18200,P,           $1458.53,           $1458.53, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI3N0621A",KMOELLER,="N",="LDI",30-JUN-2021,0,="03N",="790200", , , , , ,="China 03N June 2021 Activity",="Annual filing EIT 2020",61,18323,P,           $2006.99,           $2006.99, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI3N0821A",KMOELLER,="N",="LDI",31-AUG-2021,0,="03N",="790200", , , , , ,="China 03N Aug 2021 Activity",="I.Tax Dept BRO Q2 CITR 2021",50,18480,P,           $1513.50,           $1513.50, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI3N1021A",KMOELLER,="N",="LDI",31-OCT-2021,0,="03N",="790200", , , , , ,="China 03N Oct 2021 Activity",="CIT for 2021 Q3",59,18607,P,           $1835.27,           $1835.27, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI3N1121A",KMOELLER,="N",="LDI",30-NOV-2021,0,="03N",="790200", , , , , ,="China 03N Nov 2021 Activity",="CIT for 2021 Q3 REV",11,18619,P,          $-1843.06,          $-1843.06, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI3S0521A",KMOELLER,="N",="LDI",31-MAY-2021,0,="03S",="790200", , , , , ,="Japan May 2021 Activity",="Chiyoda Tozei Jimusho 02442",68,136065,P,            $274.57,            $274.57, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI3S0621A",KMOELLER,="N",="LDI",30-JUN-2021,0,="03S",="790200", , , , , ,="Japan June 2021 Activity",="Chiyoda Tozei Jimusho 11481",238,136497,P,            $247.64,            $247.64, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI3S0621A",KMOELLER,="N",="LDI",30-JUN-2021,0,="03S",="790200", , , , , ,="Japan June 2021 Activity",="Chiyoda Tozei Jimusho 11481",240,136499,P,            $273.32,            $273.32, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI3S0621A",KMOELLER,="N",="LDI",30-JUN-2021,0,="03S",="790200", , , , , ,="Japan June 2021 Activity",="Chiyoda Tozei Jimusho 11481",242,136501,P,            $247.64,            $247.64, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="LDI3S0621A",KMOELLER,="N",="LDI",30-JUN-2021,0,="03S",="790200", , , , , ,="Japan June 2021 Activity",="Chiyoda Tozei Jimusho 11481",244,136503,P,            $247.64,            $247.64, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI3S0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="03S",="790200", , , , , ,="Japan July 2021 Activity",="Corporate Tax Refund 28-06",140,136661,P,          $-2507.17,          $-2507.17, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI3S0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="03S",="790200", , , , , ,="Japan July 2021 Activity",="Corporate Tax Refund 08-07",142,136663,P,          $-8311.43,          $-8311.43, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 7,="LDI3S0721A",KMOELLER,="N",="LDI",31-JUL-2021,0,="03S",="790200", , , , , ,="Japan July 2021 Activity",="Corporate Tax Refund 08-07",144,136665,P,           $-363.11,           $-363.11, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI5I0221A",MDUDLEY,="N",="LDI",28-FEB-2021,0,="05I",="790200", , , , , ,="GERMANY FEB 2021 ACTIVITY",="Magistrat der Stadt Neu-Ise",5,115235,P,           $5134.15,           $5134.15, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5I0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05I",="790200", , , , , ,="GERMANY MAY 2021 ACTIVITY",="Magistrat der Stadt Neu-Ise",25,117594,P,           $5013.70,           $5013.70, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5I0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05I",="790200", , , , , ,="GERMANY MAY 2021 ACTIVITY",="Magistrat der Stadt Neu-Ise",27,117596,P,           $4935.10,           $4935.10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5I0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05I",="790200", , , , , ,="GERMANY MAY 2021 ACTIVITY",="Finanzamt CIT Q4 2020",29,117598,P,           $6402.08,           $6402.08, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5I0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05I",="790200", , , , , ,="GERMANY MAY 2021 ACTIVITY",="Magistrat der Stadt Neu-Ise",31,117600,P,            $133.38,            $133.38, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5I0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05I",="790200", , , , , ,="GERMANY MAY 2021 ACTIVITY",="Finanzamt VAT Q1 2021",377,117946,P,          $18943.05,          $18943.05, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5I0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05I",="790200", , , , , ,="GERMANY MAY 2021 ACTIVITY",="Finanzamt CIT Q1 2021",489,118058,P,           $6278.23,           $6278.23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI5I0821A",MDUDLEY,="N",="LDI",31-AUG-2021,0,="05I",="790200", , , , , ,="GERMANY AUG 2021 ACTIVITY",="Magistrat der Stadt Neu-Ise",69,119521,P,           $4904.72,           $4904.72, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI5I0821A",MDUDLEY,="N",="LDI",31-AUG-2021,0,="05I",="790200", , , , , ,="GERMANY AUG 2021 ACTIVITY",="Finanzamt VAT Q2 2021",199,119651,P,          $58576.03,          $58576.03, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 8,="LDI5I0821A",MDUDLEY,="N",="LDI",31-AUG-2021,0,="05I",="790200", , , , , ,="GERMANY AUG 2021 ACTIVITY",="Reclass Finanzamt VAT Q1 2",468,119920,P,         $-18826.46,         $-18826.46, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="LDI5I0921A",MDUDLEY,="N",="LDI",30-SEP-2021,0,="05I",="790200", , , , , ,="GERMANY SEP 2021 ACTIVITY",="Finanzamt CIT Q2 2021",5,120337,P,           $6210.92,           $6210.92, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="LDI5I1021A",MDUDLEY,="N",="LDI",31-OCT-2021,0,="05I",="790200", , , , , ,="GERMANY OCT 2021 ACTIVITY",="Rcls Finanzamt VAT Q2 2021",590,121561,P,         $-58361.90,         $-58361.90, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5I1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="05I",="790200", , , , , ,="GERMANY NOV 2021 ACTIVITY",="Finanzamt CIT 2019",29,121593,P,            $346.46,            $346.46, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5I1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="05I",="790200", , , , , ,="GERMANY NOV 2021 ACTIVITY",="Finanzamt CIT Q3 2021",64,121628,P,           $4808.54,           $4808.54, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5I1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="05I",="790200", , , , , ,="GERMANY NOV 2021 ACTIVITY",="Finanzamt CIT Q3 2021 REV",148,121712,P,          $-4808.54,          $-4808.54, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5I1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="05I",="790200", , , , , ,="GERMANY NOV 2021 ACTIVITY",="Magistrat der Stadt Neu-Ise",150,121714,P,           $4808.54,           $4808.54, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5I1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="05I",="790200", , , , , ,="GERMANY NOV 2021 ACTIVITY",="Finanzamt CIT Q3 2021",349,121913,P,          $12847.31,          $12847.31, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="LDI5I1121A",MDUDLEY,="N",="LDI",30-NOV-2021,0,="05I",="790200", , , , , ,="GERMANY NOV 2021 ACTIVITY",="Stadtwerke Neu-Isenburg Gmb",430,121994,P,           $-306.80,           $-306.80, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="LDI5N0121A",MDUDLEY,="N",="LDI",31-JAN-2021,0,="05N",="790200", , , , , ,="SWEDEN JAN 2021 ACTIVITY",="Skatteverket 1655658371679",14,37362,P,           $2531.51,           $2531.51, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 2,="LDI5N0221A",MDUDLEY,="N",="LDI",28-FEB-2021,0,="05N",="790200", , , , , ,="SWEDEN FEB 2021 ACTIVITY",="Skatteverket 1655658371679",20,37486,P,           $2895.69,           $2895.69, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="LDI5N0321A",MDUDLEY,="N",="LDI",31-MAR-2021,0,="05N",="790200", , , , , ,="SWEDEN MAR 2021 ACTIVITY",="Skatteverket 1655658371679",59,37670,P,           $2871.29,           $2871.29, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 4,="LDI5N0421A",MDUDLEY,="N",="LDI",30-APR-2021,0,="05N",="790200", , , , , ,="SWEDEN APR 2021 ACTIVITY",="Skatteverket 1655658371679",5,37782,P,           $2826.13,           $2826.13, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 5,="LDI5N0521A",MDUDLEY,="N",="LDI",31-MAY-2021,0,="05N",="790200", , , , , ,="SWEDEN MAY 2021 ACTIVITY",="Skatteverket 1655658371679",8,37911,P,           $2800.72,           $2800.72, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
