Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="791100"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="02S",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",78,KGREGORY,P,         $103436.00,         $103436.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="02S",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",75,JHERRMAN,P,         $123140.00,         $123140.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="03B",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",109,DTEHERO,P,        $-508339.00,        $-508339.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="03B",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",91,KGREGORY,P,         $132020.00,         $132020.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="03B",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",88,JHERRMAN,P,         $172642.00,         $172642.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="040",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",122,DTEHERO,P,        $2193161.00,        $2193161.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="040",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",102,KGREGORY,P,        $-790883.00,        $-790883.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="040",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",97,JHERRMAN,P,         $624190.00,         $624190.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="045",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",134,DTEHERO,P,         $194913.00,         $194913.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="045",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",111,KGREGORY,P,         $-20337.00,         $-20337.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="045",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",106,JHERRMAN,P,         $-21664.00,         $-21664.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="04R",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",144,DTEHERO,P,         $-58312.00,         $-58312.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="04R",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",121,KGREGORY,P,         $-21486.00,         $-21486.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="07G",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",154,DTEHERO,P,          $16051.00,          $16051.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="07G",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",131,KGREGORY,P,         $-22764.00,         $-22764.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="07G",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",120,JHERRMAN,P,          $-3062.00,          $-3062.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="07H",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",165,DTEHERO,P,         $-21123.00,         $-21123.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="07H",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",140,KGREGORY,P,          $13714.00,          $13714.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="07H",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",130,JHERRMAN,P,          $11618.00,          $11618.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="099",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",202,DTEHERO,P,     $-341841498.00,     $-341841498.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="099",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",162,KGREGORY,P,      $514637821.00,      $514637821.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="099",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",153,JHERRMAN,P,      $-96886754.00,      $-96886754.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="0A9",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",215,DTEHERO,P,            $151.00,            $151.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="0A9",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",172,KGREGORY,P,        $-305664.00,        $-305664.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="0A9",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",168,JHERRMAN,P,        $-152473.00,        $-152473.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="110",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",232,DTEHERO,P,       $13159699.00,       $13159699.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="110",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",188,KGREGORY,P,       $13202053.00,       $13202053.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="110",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",184,JHERRMAN,P,       $13293370.00,       $13293370.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="115",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",248,DTEHERO,P,        $2000981.00,        $2000981.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="115",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",202,KGREGORY,P,        $3875294.00,        $3875294.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="115",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",198,JHERRMAN,P,        $3085626.00,        $3085626.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="120",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",266,DTEHERO,P,        $3836717.00,        $3836717.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="120",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",221,KGREGORY,P,        $7027002.00,        $7027002.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="120",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",215,JHERRMAN,P,        $5583884.00,        $5583884.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="130",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",285,DTEHERO,P,       $20678857.00,       $20678857.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="130",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",239,KGREGORY,P,       $64168005.00,       $64168005.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="130",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",234,JHERRMAN,P,       $67364039.00,       $67364039.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="SB2",="791100", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",326,DTEHERO,P,       $-8231838.00,       $-8231838.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="SB2",="791100", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",279,KGREGORY,P,        $4838133.00,        $4838133.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="SB2",="791100", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",272,JHERRMAN,P,       $-1698376.00,       $-1698376.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
