Sprint Confidential and Privileged,,,,,,,,,PeopleSoft,,,,,,,Run Date:,27-DEC-2021
,,,,,,,,Journal to Feeder System Drill Back,,,,,,,,Run Time:,13:31:32
ReportID:,Z_GL0004

Journal Date : ,="01-JAN-2021 to 31-DEC-2021"
Ledger : ,ACTUALS
Account : ,="206010"
Fiscal Year,Accounting Period,Journal ID,Trans Ref Num,Reversal Code,Source,Journal Date,Unpost Sequence No.,Business Unit,Account,Region,Cost Center,Product,Segment,Affiliate,Journal Description,Journal Line Description,Journal Line No.,Journal Line Ref,Journal Status,Journal Amount,Amount From Source,Voucher ID,Voucher Line No.,Distrib Line No.,Invoice ID,Invoice Date,Ship Date,Shipto ID,Payment Type,Payment ID,Vendor ID,Vendor Name,PO ID,Item ID,Expense Type,Expense Doc ID,Expense Doc Type,Expense Line No,Expense Distrib Line,Expense Unpost Seq,Expense Sheet Operator ID,Expenses Operator Name,PC Business Unit,Project ID,Activity ID,Resource Type,Resource Category,Resource Sub Category,Line Description, Oprid, User Name,PO Line No, Quantity, Unit Price, BAN, sPro Contractor Name
2022, 3,="FTJHACR",JHERRMAN,="N",="FTX",31-MAR-2021,0,="020",="206010", , , , , ,="Tax Accrual entry - Q1'2021",="Tax Accrual entry - Q1'2021",42,DTEHERO,P,         $-87358.00,         $-87358.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 6,="FTJHACR",JHERRMAN,="N",="FTX",30-JUN-2021,0,="020",="206010", , , , , ,="Tax Accrual entry - Q2'2021",="Tax Accrual entry - Q2'2021",38,KGREGORY,P,       $-3781819.00,       $-3781819.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 9,="FTJHACR",JHERRMAN,="N",="FTX",30-SEP-2021,0,="020",="206010", , , , , ,="Tax Accrual entry - Q3'2021",="Tax Accrual entry - Q3'2021",37,JHERRMAN,P,           $9869.00,           $9869.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,10,="GACLSBU",BMISTRY,="N",="LFT",31-OCT-2021,0,="020",="206010", , , , , ,="Lgl Entity Cls Oct21",="Lgl Close 0A9",42, ,P,             $-3.00,             $-3.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="FTJHRCLS1",JHERRMAN,="N",="FTX",30-NOV-2021,0,="020",="206010", , , , , ,="Reclass Current bal to 020",="Reclass Pay-Rec bal to 020",5, ,P,         $144271.00,         $144271.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,15,="PPAQ1_014",JHERRMAN,="N",="PPA",31-MAR-2021,0,="020",="206010", , , , , ,="Tax PPA entry - Q1'2021",="Tax PPA entry - Q1'2021",36,DTEHERO,P,      $-14404974.00,      $-14404974.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022,11,="GABKL11100",SP846265,="N",="ENT",30-NOV-2021,0,="020",="206010",="KY", , , , ,="Nov 2021 - Misc Cash",="15 Commonwealth of KY 31398",176,MATCHED,P,        $-723152.00,        $-723152.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 1,="APACC58699",ACCRUALS,="N",="AP",31-JAN-2021,0,="020",="206010",="NJ", , , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,        $3734580.00,        $3734580.00,="K4799183",     1,     1,="AEC2231",15-JAN-2021,,KSOPHR,="R",="0010082812",="0000202054",="STATE OF NEW JERSEY", , , , , , , , , , , , , , , , ,="NJ 3.31.20 unitary rtn pymt",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITAEC 913 315 5747","",
2022, 1,="GABKL01101",BLAKIN,="N",="ENT",31-JAN-2021,0,="020",="206010",="AL",="01162", , , ,="Jan 2020 - Misc Cash",="1 State of Alabama 22835",87,MATCHED,P,         $-16230.00,         $-16230.00, , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , ,"","",
2022, 3,="APACC62426",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="206010",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,           $6551.46,           $6551.46,="K5403427",     1,     1,="ECB0414",16-MAR-2021,,KSOPHR,="R",="14493433",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="AL SN1 IT Notice 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 7,="APACC69335",ACCRUALS,="N",="AP",31-JUL-2021,0,="020",="206010",="AL",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,            $804.49,            $804.49,="K6101298",     1,     1,="ECB0464",25-JUL-2021,,KSOPHR,="R",="14521189",="0000200838",="STATE OF ALABAMA", , , , , , , , , , , , , , , , ,="0XM AL IT 3.31.2020Notice",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 1,="APACC58494",ACCRUALS,="N",="AP",31-JAN-2021,0,="020",="206010",="AZ",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,         $329646.00,         $329646.00,="K4782026",     1,     1,="ECB0383",11-JAN-2021,,KSOPHR,="R",="0010082794",="0000200676",="STATE OF ARIZONA", , , , , , , , , , , , , , , , ,="020 AZ",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60352",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,           $3758.00,           $3758.00,="K5083603",     1,     1,="ECB0397",10-FEB-2021,,KSOPHR,="R",="0010083005",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CA IT Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60823",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,           $2339.00,           $2339.00,="K5188908",     1,     1,="ECB0399",18-FEB-2021,,KSOPHR,="R",="0010083066",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CA IT Notice 3.17",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 8,="APACC70050",ACCRUALS,="N",="AP",31-AUG-2021,0,="020",="206010",="CA",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,           $2291.33,           $2291.33,="K6129798",     1,     1,="ECB0464",03-AUG-2021,,KSOPHR,="R",="0010084118",="0000233508",="FRANCHISE TAX BOARD", , , , , , , , , , , , , , , , ,="CA IT Notice 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 1,="APACC58572",ACCRUALS,="N",="AP",31-JAN-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,          $16471.00,          $16471.00,="K4795189",     1,     1,="CKF0269",12-JAN-2021,,KSOPHR,="R",="14467728",="0000203101",="CITY OF PORTLAND OR", , , , , , , , , , , , , , , , ,="020 Port OR IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"CKF9133155815","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,          $47984.00,          $33160.00,="K5070459",     1,     1,="ECB0389",06-FEB-2021,,KSOPHR,="R",="14479723",="0000218496",="CITY OF COLUMBUS OH", , , , , , , , , , , , , , , , ,="CWL Col OH IT Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",2, ,P, ,          $11985.00,="K5070460",     1,     1,="ECB0390",06-FEB-2021,,KSOPHR,="R",="14479722",="0000203067",="CITY OF KANSAS CITY MO", , , , , , , , , , , , , , , , ,="CWL KC MO IT Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",2, ,P, ,            $361.00,="K5070461",     1,     1,="ECB0391",06-FEB-2021,,KSOPHR,="R",="14479724",="0000218500",="CITY OF SHARONVILLE OH", , , , , , , , , , , , , , , , ,="CWL Shrnvl OH IT Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC60165",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",2, ,P, ,           $2478.00,="K5070462",     1,     1,="ECB0392",06-FEB-2021,,KSOPHR,="R",="14479721",="0000202410",="CITY OF SAINT LOUIS MO", , , , , , , , , , , , , , , , ,="CWL STL MO IT Rtrn 5.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC61100",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,         $946099.00,            $251.00,="K5262497",     1,     1,="ECB0400",22-FEB-2021,,KSOPHR,="R",="14490385",="0000333616",="CITY OF OWENSBORO KY", , , , , , , , , , , , , , , , ,="Ownsbro IT Notice 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC61100",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,         $111747.00,="K5262498",     1,     1,="ECB0401",22-FEB-2021,,KSOPHR,="R",="0010083083",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC61100",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, , ,="K5262498",     1,     1,="ECB0401",22-FEB-2021,,KSOPHR,="R", ,="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC61100",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,         $783207.00,="K5262499",     1,     1,="ECB0402",22-FEB-2021,,KSOPHR,="R",="0010083084",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly BIRT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC61100",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, , ,="K5262499",     1,     1,="ECB0402",22-FEB-2021,,KSOPHR,="R", ,="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly BIRT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC61100",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,          $50894.00,="K5262500",     1,     1,="ECB0403",22-FEB-2021,,KSOPHR,="R",="0010083085",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 5.8.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 2,="APACC61100",ACCRUALS,="N",="AP",28-FEB-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, , ,="K5262500",     1,     1,="ECB0403",22-FEB-2021,,KSOPHR,="R", ,="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 5.8.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62426",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",2, ,P,            $251.00,            $251.00,="K5403429",     1,     1,="ECB0419",16-MAR-2021,,KSOPHR,="R", ,="0000333616",="CITY OF OWENSBORO KY", , , , , , , , , , , , , , , , , ,="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 3,="APACC62426",ACCRUALS,="N",="AP",31-MAR-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",2, ,P, , ,="K5403429",     1,     1,="ECB0419",16-MAR-2021,,KSOPHR,="R",="14493437",="0000333616",="CITY OF OWENSBORO KY", , , , , , , , , , , , , , , , , ,="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APACC63843",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,             $75.00,             $75.00,="K5618046",     1,     1,="SP1638",06-APR-2021,,KSOPHR,="R",="14504626",="0000296237",="CITY OF SHELBYVILLE", , , , , , , , , , , , , , , , ,="UST 123120 Shelbyville KY Ext",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022, 4,="APACC63941",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,         $246334.00,         $138021.00,="K5620693",     1,     1,="ECB0425a",01-APR-2021,,KSOPHR,="R",="0010084096",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="CWLPhilly Rtrn 5.20 NPT",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APACC63941",ACCRUALS,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,         $108313.00,="K5620694",     1,     1,="ECB0425b",01-APR-2021,,KSOPHR,="R",="0010083477",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="CWLPhilly Rtrn 5.20 BIRT",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APCLS64846",CLOSE,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , ,="AP Manual Closures",="AP Closed Vouchers",1, ,P,        $-945848.00,        $-111747.00,="K5262498",     1,     1,="ECB0401",22-FEB-2021,,KSOPHR,="R",="0010083083",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APCLS64846",CLOSE,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Closed Vouchers",1, ,P, , ,="K5262498",     1,     1,="ECB0401",22-FEB-2021,,KSOPHR,="R", ,="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APCLS64846",CLOSE,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Closed Vouchers",1, ,P, ,        $-783207.00,="K5262499",     1,     1,="ECB0402",22-FEB-2021,,KSOPHR,="R",="0010083084",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly BIRT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APCLS64846",CLOSE,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Closed Vouchers",1, ,P, , ,="K5262499",     1,     1,="ECB0402",22-FEB-2021,,KSOPHR,="R", ,="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly BIRT IT Rtrn 3.20",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APCLS64846",CLOSE,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Closed Vouchers",1, ,P, ,         $-50894.00,="K5262500",     1,     1,="ECB0403",22-FEB-2021,,KSOPHR,="R",="0010083085",="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 5.8.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022, 4,="APCLS64846",CLOSE,="N",="AP",30-APR-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Closed Vouchers",1, ,P, , ,="K5262500",     1,     1,="ECB0403",22-FEB-2021,,KSOPHR,="R", ,="0000200692",="CITY OF PHILADELPHIA PA", , , , , , , , , , , , , , , , ,="Philly NPT IT Rtrn 5.8.21",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022,10,="APACC73698",ACCRUALS,="N",="AP",31-OCT-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,              $0.00,           $6766.57,="K6333011",     1,     1,="ECB0487",25-OCT-2021,,KSOPHR,="R",="14524876",="0000203101",="CITY OF PORTLAND OR", , , , , , , , , , , , , , , , ,="CWLPrtlndNotice03.31.2020",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022,10,="APACC73698",ACCRUALS,="N",="AP",31-OCT-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,          $-6766.57,="K6333011",     2,     1,="ECB0487",25-OCT-2021,,KSOPHR,="R",="14524876",="0000203101",="CITY OF PORTLAND OR", , , , , , , , , , , , , , , , ,="CWLPrtlndNotice03.31.2020",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"ECB9138271297","",
2022,11,="APACC74480",ACCRUALS,="N",="AP",30-NOV-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,          $29569.64,          $29569.64,="K6357501",     1,     1,="SP1662",29-OCT-2021,,KSOPHR,="R",="14525194",="0000203067",="CITY OF KANSAS CITY MO", , , , , , , , , , , , , , , , ,="UST KC MO 33120 interest",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,11,="APACC75458",ACCRUALS,="N",="AP",30-NOV-2021,0,="020",="206010",="CIT",="01162", , , ,="Accounts Payable Accrual",="AP Vouchers",1, ,P,          $32166.00,           $7462.00,="K6420527",     1,     1,="SP1660",11-NOV-2021,,KSOPHR,="R",="14525758",="0000320934",="CITY OF DAYTON OH", , , , , , , , , , , , , , , , ,="UST Dayton 33120 Amend",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,11,="APACC75458",ACCRUALS,="N",="AP",30-NOV-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,            $570.00,="K6420528",     1,     1,="SP1667",11-NOV-2021,,KSOPHR,="R",="14525759",="0000341108",="CITY OF BLUE ASH OHIO", , , , , , , , , , , , , , , , ,="UST Blue Ash 33120 Amend",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,11,="APACC75458",ACCRUALS,="N",="AP",30-NOV-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,           $1674.00,="K6420529",     1,     1,="SP1668",11-NOV-2021,,KSOPHR,="R",="14525756",="0000232443",="CITY OF MANSFIELD OH", , , , , , , , , , , , , , , , ,="UST Mansfield 33120 Amend",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,11,="APACC75458",ACCRUALS,="N",="AP",30-NOV-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,           $9731.00,="K6420530",     1,     1,="SP1669",11-NOV-2021,,KSOPHR,="R",="14525755",="0000218495",="CITY OF CINCINNATI OH", , , , , , , , , , , , , , , , ,="UST Cincinnati 33120 Amend",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
2022,11,="APACC75458",ACCRUALS,="N",="AP",30-NOV-2021,0,="020",="206010",="CIT",="01162", , , , ,="AP Vouchers",1, ,P, ,          $12204.00,="K6420531",     1,     1,="SP1670",11-NOV-2021,,KSOPHR,="R",="14525760",="0000341138",="CENTRAL COLLECTION AGENCY", , , , , , , , , , , , , , , , ,="UST Cleveland CCA 33120 Amend",="prodcntl",="Control-M and scheduling ID",0.000000000000000000000000000000000000,0.0000000000000,0.0000000000000,"SITSP9133159981","",
